condition,batch,population,pid,round,puzzle,ai,transfer,form,variant,consented_at,pretask_at,prompt_rule,prompt_mean_score,prompt_passed,carryover,reached_demographics,effort_median,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
intervention_v9,intervention_v9,non-adopters,p302,R2,b220260706,False,True,,v9_two_rows,2026-08-19T16:15:08.692541+00:00,2026-08-19T16:19:37.559564+00:00,mean,2.667,True,False,True,3.0,1,46.0,bachelors,less_than_monthly,True,2,0,manual,3,2,3,2,2,2,True,14,4.7,9,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,28.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p302,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T16:15:08.692541+00:00,2026-08-19T16:19:37.559564+00:00,mean,2.667,True,False,True,3.0,1,46.0,bachelors,less_than_monthly,True,2,0,manual,2,0,2,0,0,0,False,14,7.0,5,True,27,37,-10.0,False,g8! h7!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,28.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p311,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T11:47:29.457378+00:00,2026-08-19T11:55:48.425643+00:00,mean,2.667,True,False,True,4.0,dont_know,59.0,hs_graduate,few_times_week,False,1,12,manual,6,6,3,3,6,3,True,0,0.0,575,True,41,23,18.0,True,b7 c8 a7 a3 a1 h1,1,True,2,3.0,5.0,0.6,1.0,1.0,1.0,14.0,Solvers
intervention_v9,intervention_v9,non-adopters,p311,R2,b220260706,False,True,,v9_two_rows,2026-08-19T11:47:29.457378+00:00,2026-08-19T11:55:48.425643+00:00,mean,2.667,True,False,True,4.0,dont_know,59.0,hs_graduate,few_times_week,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,26,True,38,26,12.0,True,g7 h1 g2,1,True,2,3.0,5.0,0.6,1.0,1.0,1.0,14.0,Solvers
intervention_v9,intervention_v9,non-adopters,p311,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T11:47:29.457378+00:00,2026-08-19T11:55:48.425643+00:00,mean,2.667,True,False,True,4.0,dont_know,59.0,hs_graduate,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,19,True,27,37,-10.0,False,g8! h7!,1,False,2,3.0,5.0,0.6,1.0,1.0,1.0,14.0,Solvers
intervention_v9,intervention_v9,non-adopters,p323,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T11:01:51.763986+00:00,2026-08-19T11:09:44.605659+00:00,mean,2.333,True,False,True,3.0,dont_know,27.0,hs_graduate,few_times_week,False,1,5,manual,4,2,3,2,2,2,True,28,7.0,50,True,27,37,-10.0,False,b7 c8 g2! b6!,1,False,2,3.0,5.0,0.6,1.0,1.0,1.0,14.0,Solvers
intervention_v9,intervention_v9,non-adopters,p323,R2,b220260706,False,True,,v9_two_rows,2026-08-19T11:01:51.763986+00:00,2026-08-19T11:09:44.605659+00:00,mean,2.333,True,False,True,3.0,dont_know,27.0,hs_graduate,few_times_week,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,11,True,38,26,12.0,True,g7 h1 g2,1,True,2,3.0,5.0,0.6,1.0,1.0,1.0,14.0,Solvers
intervention_v9,intervention_v9,non-adopters,p323,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T11:01:51.763986+00:00,2026-08-19T11:09:44.605659+00:00,mean,2.333,True,False,True,3.0,dont_know,27.0,hs_graduate,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,3,True,27,37,-10.0,False,g8! h7!,1,False,2,3.0,5.0,0.6,1.0,1.0,1.0,14.0,Solvers
intervention_v9,intervention_v9,non-adopters,p347,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T11:20:13.659714+00:00,2026-08-19T11:25:14.361538+00:00,mean,2.667,True,False,True,3.0,1,44.0,bachelors,few_times_month,False,1,7,manual,6,6,3,3,6,3,True,0,0.0,156,True,41,23,18.0,True,b7 c8 a7 a3 a1 h1,1,True,2,0.0,4.0,0.0,0.0,0.0,0.0,38.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p347,R2,b220260706,False,True,,v9_two_rows,2026-08-19T11:20:13.659714+00:00,2026-08-19T11:25:14.361538+00:00,mean,2.667,True,False,True,3.0,1,44.0,bachelors,few_times_month,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,26,38,-12.0,False,g2! h2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,38.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p347,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T11:20:13.659714+00:00,2026-08-19T11:25:14.361538+00:00,mean,2.667,True,False,True,3.0,1,44.0,bachelors,few_times_month,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,7,True,27,37,-10.0,False,g8! h7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,38.0,Strugglers
intervention_v9,intervention_v9,non-adopters,p441,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T18:18:54.107176+00:00,2026-08-19T18:22:52.002507+00:00,mean,2.333,True,False,True,3.0,3,55.0,some_college,few_times_month,False,2,5,manual,4,2,3,1,1,1,True,38,9.5,42,True,22,42,-20.0,False,b7 g2! b6! b8,1,False,2,3.0,5.0,0.6,1.0,1.0,1.0,22.0,Solvers
intervention_v9,intervention_v9,non-adopters,p441,R2,b220260706,False,True,,v9_two_rows,2026-08-19T18:18:54.107176+00:00,2026-08-19T18:22:52.002507+00:00,mean,2.333,True,False,True,3.0,3,55.0,some_college,few_times_month,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,10,True,38,26,12.0,True,g7 h1 g2,1,True,2,3.0,5.0,0.6,1.0,1.0,1.0,22.0,Solvers
intervention_v9,intervention_v9,non-adopters,p441,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T18:18:54.107176+00:00,2026-08-19T18:22:52.002507+00:00,mean,2.333,True,False,True,3.0,3,55.0,some_college,few_times_month,False,2,0,manual,2,0,2,0,0,0,False,22,11.0,5,True,23,41,-18.0,False,g7! h7!,1,False,2,3.0,5.0,0.6,1.0,1.0,1.0,22.0,Solvers
intervention_v9,intervention_v9,non-adopters,p481,R1,oc20260727,True,False,,v9_two_rows,2026-08-19T18:19:17.519349+00:00,2026-08-19T18:27:05.921781+00:00,mean,2.333,True,False,True,3.0,dont_know,44.0,hs_graduate,about_monthly,False,1,6,manual,6,6,3,3,6,3,True,0,0.0,284,True,41,23,18.0,True,b7 c8 a7 a3 a1 h1,1,True,2,3.0,5.0,0.6,0.0,0.0,1.0,30.0,Solvers
intervention_v9,intervention_v9,non-adopters,p481,R2,b220260706,False,True,,v9_two_rows,2026-08-19T18:19:17.519349+00:00,2026-08-19T18:27:05.921781+00:00,mean,2.333,True,False,True,3.0,dont_know,44.0,hs_graduate,about_monthly,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,23,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,30.0,Solvers
intervention_v9,intervention_v9,non-adopters,p481,R3,bg20260726,False,True,,v9_two_rows,2026-08-19T18:19:17.519349+00:00,2026-08-19T18:27:05.921781+00:00,mean,2.333,True,False,True,3.0,dont_know,44.0,hs_graduate,about_monthly,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,10,True,26,38,-12.0,False,h7! g8,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,30.0,Solvers
