condition,batch,population,pid,round,puzzle,ai,transfer,form,variant,consented_at,pretask_at,prompt_rule,prompt_mean_score,prompt_passed,carryover,reached_demographics,effort_median,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
baseline_adopters,baseline_adopters,adopters,p125,R2,b220260706,False,True,,,2026-08-10T15:16:03.203608+00:00,,,3.0,True,False,True,,1,23.0,postgrad,few_times_week,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,5,True,30,34,-4.0,False,g2! g7,1,False,2,3.0,5.0,0.6,0.0,0.0,0.0,32.0,Solvers
baseline_adopters,baseline_adopters,adopters,p125,R3,bg20260726,False,True,,,2026-08-10T15:16:03.203608+00:00,,,3.0,True,False,True,,1,23.0,postgrad,few_times_week,False,1,0,manual,3,2,3,2,0,0,False,16,5.3,10,True,26,38,-12.0,False,h7! b2 g8,1,False,2,3.0,5.0,0.6,0.0,0.0,0.0,32.0,Solvers
baseline_adopters,baseline_adopters,adopters,p136,R1,oc20260727,False,False,,,2026-08-10T16:10:36.871679+00:00,,,2.667,True,False,True,,1,33.0,postgrad,weekly,False,2,0,manual,4,2,3,2,0,0,False,40,10.0,19,True,21,43,-22.0,False,g2! b7 b6 a7!,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,24.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p136,R2,b220260706,False,True,,,2026-08-10T16:10:36.871679+00:00,,,2.667,True,False,True,,1,33.0,postgrad,weekly,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,4,True,30,34,-4.0,False,g2! g7,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,24.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p136,R3,bg20260726,False,True,,,2026-08-10T16:10:36.871679+00:00,,,2.667,True,False,True,,1,33.0,postgrad,weekly,False,2,0,manual,2,1,2,1,0,0,False,8,4.0,5,True,30,34,-4.0,False,g8! g7,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,24.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p141,R1,oc20260727,False,False,,,2026-08-07T21:44:44.274210+00:00,,,3.0,True,False,True,,1,37.0,some_college,less_than_monthly,False,2,0,manual,4,1,3,1,1,1,True,40,10.0,41,True,21,43,-22.0,False,b7 g2! b6! c8!,1,False,2,2.0,5.0,0.4,0.0,0.0,0.0,42.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p141,R2,b220260706,False,True,,,2026-08-07T21:44:44.274210+00:00,,,3.0,True,False,True,,1,37.0,some_college,less_than_monthly,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,9,True,30,34,-4.0,False,g2! g7,1,False,2,2.0,5.0,0.4,0.0,0.0,0.0,42.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p141,R3,bg20260726,False,True,,,2026-08-07T21:44:44.274210+00:00,,,3.0,True,False,True,,1,37.0,some_college,less_than_monthly,False,2,0,manual,3,1,3,1,0,0,False,26,8.7,16,True,21,43,-22.0,False,h7! b2 g7!,1,False,2,2.0,5.0,0.4,0.0,0.0,0.0,42.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p143,R1,oc20260727,False,False,,,2026-08-10T17:09:04.943360+00:00,,,3.0,True,False,True,,1,49.0,some_college,few_times_week,True,2,0,manual,5,3,3,1,2,2,True,30,6.0,87,True,26,38,-12.0,False,b7 a7! g2! a1 c8,1,False,2,3.0,6.0,0.5,0.0,0.0,2.0,36.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p143,R2,b220260706,False,True,,,2026-08-10T17:09:04.943360+00:00,,,3.0,True,False,True,,1,49.0,some_college,few_times_week,True,2,0,manual,3,2,3,2,2,2,True,14,4.7,22,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,3.0,6.0,0.5,0.0,0.0,2.0,36.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p143,R3,bg20260726,False,True,,,2026-08-10T17:09:04.943360+00:00,,,3.0,True,False,True,,1,49.0,some_college,few_times_week,True,2,0,manual,3,1,3,1,1,1,True,22,7.3,27,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,3.0,6.0,0.5,0.0,0.0,2.0,36.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p145,R1,oc20260727,False,False,,,2026-08-06T22:53:30.140763+00:00,,,3.0,True,False,True,,dont_know,25.0,bachelors,several_times_day,False,1,0,manual,3,0,3,0,0,0,False,44,14.7,17,True,19,45,-26.0,False,g2! c8! a7!,1,False,2,1.0,4.0,0.25,0.0,0.0,1.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p145,R2,b220260706,False,True,,,2026-08-06T22:53:30.140763+00:00,,,3.0,True,False,True,,dont_know,25.0,bachelors,several_times_day,False,1,0,manual,2,1,2,1,1,1,True,14,7.0,9,True,31,33,-2.0,False,g7 h2!,1,False,2,1.0,4.0,0.25,0.0,0.0,1.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p145,R3,bg20260726,False,True,,,2026-08-06T22:53:30.140763+00:00,,,3.0,True,False,True,,dont_know,25.0,bachelors,several_times_day,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,6,True,27,37,-10.0,False,g8! h7!,1,False,2,1.0,4.0,0.25,0.0,0.0,1.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p157,R1,oc20260727,False,False,,,2026-08-07T14:17:35.484010+00:00,,,3.333,True,False,True,,1,33.0,postgrad,few_times_week,False,2,0,manual,3,2,3,2,1,1,True,38,12.7,64,True,22,42,-20.0,False,b7 b6! b8,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p157,R2,b220260706,False,True,,,2026-08-07T14:17:35.484010+00:00,,,3.333,True,False,True,,1,33.0,postgrad,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,9,True,31,33,-2.0,False,g1! g7,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p157,R3,bg20260726,False,True,,,2026-08-07T14:17:35.484010+00:00,,,3.333,True,False,True,,1,33.0,postgrad,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,5,True,27,37,-10.0,False,g8! h7!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p158,R1,oc20260727,False,False,,,2026-08-07T15:30:48.570488+00:00,,,3.0,True,False,True,,1,49.0,bachelors,few_times_week,False,2,0,manual,3,0,3,0,0,0,False,54,18.0,20,True,14,50,-36.0,False,a7! b8! c8!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p158,R2,b220260706,False,True,,,2026-08-07T15:30:48.570488+00:00,,,3.0,True,False,True,,1,49.0,bachelors,few_times_week,False,2,0,manual,3,2,3,2,2,2,True,14,4.7,34,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p158,R3,bg20260726,False,True,,,2026-08-07T15:30:48.570488+00:00,,,3.0,True,False,True,,1,49.0,bachelors,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,19,True,27,37,-10.0,False,g8! h7!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,28.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p160,R1,oc20260727,False,False,,,2026-08-10T14:47:47.410773+00:00,,,3.0,True,False,True,,dont_know,49.0,bachelors,few_times_month,False,2,0,manual,4,1,3,1,0,0,False,56,14.0,20,True,13,51,-38.0,False,g2! c8! a8 b6!,1,False,2,2.0,4.0,0.5,0.0,0.0,1.0,20.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p160,R2,b220260706,False,True,,,2026-08-10T14:47:47.410773+00:00,,,3.0,True,False,True,,dont_know,49.0,bachelors,few_times_month,False,2,0,manual,2,1,2,1,1,1,True,12,6.0,4,True,32,32,0.0,False,g7 g2!,1,False,2,2.0,4.0,0.5,0.0,0.0,1.0,20.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p160,R3,bg20260726,False,True,,,2026-08-10T14:47:47.410773+00:00,,,3.0,True,False,True,,dont_know,49.0,bachelors,few_times_month,False,2,0,manual,2,1,2,1,0,0,False,8,4.0,4,True,30,34,-4.0,False,g8! g7,1,False,2,2.0,4.0,0.5,0.0,0.0,1.0,20.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p162,R1,oc20260727,False,False,,,2026-08-10T16:05:12.964208+00:00,,,2.667,True,False,True,,2,65.0,bachelors,few_times_week,True,2,0,manual,5,3,3,1,1,1,True,24,4.8,80,True,29,35,-6.0,False,b7 g2! a7! b6 c8,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p162,R2,b220260706,False,True,,,2026-08-10T16:05:12.964208+00:00,,,2.667,True,False,True,,2,65.0,bachelors,few_times_week,True,2,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,26,38,-12.0,False,g2! h2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p162,R3,bg20260726,False,True,,,2026-08-10T16:05:12.964208+00:00,,,2.667,True,False,True,,2,65.0,bachelors,few_times_week,True,2,0,manual,2,0,2,0,0,0,False,26,13.0,9,True,21,43,-22.0,False,h7! g7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p171,R1,oc20260727,False,False,,,2026-08-07T21:38:36.699989+00:00,,,3.0,True,False,True,,2,62.0,bachelors,several_times_day,True,2,0,manual,4,2,3,2,1,1,True,42,10.5,80,True,20,44,-24.0,False,b7 b6! g2 c8!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p171,R2,b220260706,False,True,,,2026-08-07T21:38:36.699989+00:00,,,3.0,True,False,True,,2,62.0,bachelors,several_times_day,True,2,0,manual,2,0,2,0,0,0,False,24,12.0,19,True,26,38,-12.0,False,g2! h2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p171,R3,bg20260726,False,True,,,2026-08-07T21:38:36.699989+00:00,,,3.0,True,False,True,,2,62.0,bachelors,several_times_day,True,2,0,manual,2,0,2,0,0,0,False,26,13.0,19,True,21,43,-22.0,False,h7! g7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p177,R1,oc20260727,False,False,,,2026-08-10T19:23:20.687112+00:00,,,2.667,True,False,True,,dont_know,31.0,bachelors,never,False,1,0,manual,3,1,3,1,1,1,True,42,14.0,62,True,20,44,-24.0,False,b7 b6! c8!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p177,R2,b220260706,False,True,,,2026-08-10T19:23:20.687112+00:00,,,2.667,True,False,True,,dont_know,31.0,bachelors,never,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,42,True,26,38,-12.0,False,g2! h2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p177,R3,bg20260726,False,True,,,2026-08-10T19:23:20.687112+00:00,,,2.667,True,False,True,,dont_know,31.0,bachelors,never,False,1,0,manual,2,0,2,0,0,0,False,26,13.0,10,True,21,43,-22.0,False,h7! g7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p179,R1,oc20260727,False,False,,,2026-08-10T18:13:32.209440+00:00,,,3.0,True,False,True,,3,38.0,postgrad,daily,True,3,0,manual,3,2,3,2,2,2,True,38,12.7,21,True,22,42,-20.0,False,b7 c8 b6!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,52.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p179,R2,b220260706,False,True,,,2026-08-10T18:13:32.209440+00:00,,,3.0,True,False,True,,3,38.0,postgrad,daily,True,3,0,manual,2,0,2,0,0,0,False,30,15.0,3,True,23,41,-18.0,False,g1! g2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,52.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p179,R3,bg20260726,False,True,,,2026-08-10T18:13:32.209440+00:00,,,3.0,True,False,True,,3,38.0,postgrad,daily,True,3,0,manual,2,0,2,0,0,0,False,22,11.0,2,True,23,41,-18.0,False,g7! h7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,52.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p18,R1,oc20260727,False,False,,,2026-08-10T23:52:38.108622+00:00,,,2.667,True,False,True,,2,32.0,postgrad,few_times_week,False,2,0,manual,3,1,3,1,1,1,True,42,14.0,22,True,20,44,-24.0,False,b7 b6! c8!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,38.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p18,R2,b220260706,False,True,,,2026-08-10T23:52:38.108622+00:00,,,2.667,True,False,True,,2,32.0,postgrad,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,21,True,30,34,-4.0,False,g2! g7,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,38.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p18,R3,bg20260726,False,True,,,2026-08-10T23:52:38.108622+00:00,,,2.667,True,False,True,,2,32.0,postgrad,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,22,11.0,5,True,23,41,-18.0,False,g7! h7!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,38.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p195,R1,oc20260727,False,False,,,2026-08-10T17:24:31.282781+00:00,,,2.667,True,False,True,,2,56.0,bachelors,about_monthly,False,2,0,manual,4,1,3,1,1,1,True,40,10.0,26,True,21,43,-22.0,False,b7 g2! b6! c8!,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,32.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p195,R2,b220260706,False,True,,,2026-08-10T17:24:31.282781+00:00,,,2.667,True,False,True,,2,56.0,bachelors,about_monthly,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,12,True,30,34,-4.0,False,g2! g7,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,32.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p195,R3,bg20260726,False,True,,,2026-08-10T17:24:31.282781+00:00,,,2.667,True,False,True,,2,56.0,bachelors,about_monthly,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,3,True,26,38,-12.0,False,g7! b2,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,32.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p206,R1,oc20260727,False,False,,,2026-08-07T21:18:41.625170+00:00,,,3.0,True,False,True,,1,39.0,bachelors,few_times_month,True,1,0,manual,4,1,3,1,1,1,True,40,10.0,112,True,21,43,-22.0,False,b7 g2! b6! c8!,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,28.0,Solvers
baseline_adopters,baseline_adopters,adopters,p206,R2,b220260706,False,True,,,2026-08-07T21:18:41.625170+00:00,,,3.0,True,False,True,,1,39.0,bachelors,few_times_month,True,1,0,manual,2,1,2,1,1,1,True,12,6.0,16,True,32,32,0.0,False,g7 g2!,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,28.0,Solvers
baseline_adopters,baseline_adopters,adopters,p206,R3,bg20260726,False,True,,,2026-08-07T21:18:41.625170+00:00,,,3.0,True,False,True,,1,39.0,bachelors,few_times_month,True,1,0,timeout,3,2,3,2,0,0,False,16,5.3,34,True,26,38,-12.0,False,h7! b2 g8,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,28.0,Solvers
baseline_adopters,baseline_adopters,adopters,p209,R1,oc20260727,False,False,,,2026-08-10T17:20:12.127664+00:00,,,3.0,True,False,True,,dont_know,68.0,postgrad,few_times_week,False,2,0,manual,4,2,3,2,0,0,False,40,10.0,42,True,21,43,-22.0,False,g2! b7 b6 a7!,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,26.0,Solvers
baseline_adopters,baseline_adopters,adopters,p209,R2,b220260706,False,True,,,2026-08-10T17:20:12.127664+00:00,,,3.0,True,False,True,,dont_know,68.0,postgrad,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,7,True,30,34,-4.0,False,g2! g7,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,26.0,Solvers
baseline_adopters,baseline_adopters,adopters,p209,R3,bg20260726,False,True,,,2026-08-10T17:20:12.127664+00:00,,,3.0,True,False,True,,dont_know,68.0,postgrad,few_times_week,False,2,0,manual,3,2,3,2,1,1,True,10,3.3,41,True,29,35,-6.0,False,b2 h7! g8,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,26.0,Solvers
baseline_adopters,baseline_adopters,adopters,p222,R1,oc20260727,False,False,,,2026-08-07T14:55:36.003996+00:00,,,3.0,True,False,True,,2,51.0,postgrad,several_times_day,False,2,0,manual,3,1,3,1,0,0,False,42,14.0,22,True,20,44,-24.0,False,c8! b6! a8,1,False,2,3.0,6.0,0.5,0.0,0.0,2.0,36.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p222,R2,b220260706,False,True,,,2026-08-07T14:55:36.003996+00:00,,,3.0,True,False,True,,2,51.0,postgrad,several_times_day,False,2,0,manual,3,2,3,2,2,2,True,14,4.7,27,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,3.0,6.0,0.5,0.0,0.0,2.0,36.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p222,R3,bg20260726,False,True,,,2026-08-07T14:55:36.003996+00:00,,,3.0,True,False,True,,2,51.0,postgrad,several_times_day,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,25,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,3.0,6.0,0.5,0.0,0.0,2.0,36.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p240,R1,oc20260727,False,False,,,2026-08-07T13:57:28.970651+00:00,,,3.0,True,False,True,,dont_know,31.0,postgrad,several_times_day,False,1,0,manual,4,2,3,1,0,0,False,34,8.5,6,True,24,40,-16.0,False,g2! b6 c8! a8,1,False,2,5.0,6.0,0.833,1.0,1.0,2.0,14.0,Solvers
baseline_adopters,baseline_adopters,adopters,p240,R2,b220260706,False,True,,,2026-08-07T13:57:28.970651+00:00,,,3.0,True,False,True,,dont_know,31.0,postgrad,several_times_day,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,4,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,5.0,6.0,0.833,1.0,1.0,2.0,14.0,Solvers
baseline_adopters,baseline_adopters,adopters,p240,R3,bg20260726,False,True,,,2026-08-07T13:57:28.970651+00:00,,,3.0,True,False,True,,dont_know,31.0,postgrad,several_times_day,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,3,True,34,30,4.0,True,b2 g8 h7,1,True,2,5.0,6.0,0.833,1.0,1.0,2.0,14.0,Solvers
baseline_adopters,baseline_adopters,adopters,p241,R1,oc20260727,False,False,,,2026-08-07T14:40:11.407198+00:00,,,3.0,True,False,True,,1,63.0,bachelors,several_times_day,False,1,0,manual,3,1,3,1,0,0,False,42,14.0,45,True,20,44,-24.0,False,c8! a7 b6!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p241,R2,b220260706,False,True,,,2026-08-07T14:40:11.407198+00:00,,,3.0,True,False,True,,1,63.0,bachelors,several_times_day,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,15,True,26,38,-12.0,False,g2! h2!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p241,R3,bg20260726,False,True,,,2026-08-07T14:40:11.407198+00:00,,,3.0,True,False,True,,1,63.0,bachelors,several_times_day,False,1,0,manual,2,0,2,0,0,0,False,26,13.0,10,True,21,43,-22.0,False,h7! g7!,1,False,2,0.0,4.0,0.0,0.0,0.0,0.0,50.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p248,R1,oc20260727,False,False,,,2026-08-11T00:15:03.158879+00:00,,,3.0,True,False,True,,1,61.0,bachelors,several_times_day,False,5,0,manual,3,0,3,0,0,0,False,44,14.7,13,True,19,45,-26.0,False,g2! b8! c8!,1,False,2,5.0,6.0,0.833,1.0,1.0,2.0,14.0,Solvers
baseline_adopters,baseline_adopters,adopters,p248,R2,b220260706,False,True,,,2026-08-11T00:15:03.158879+00:00,,,3.0,True,False,True,,1,61.0,bachelors,several_times_day,False,5,0,manual,3,2,3,2,2,2,True,14,4.7,15,True,31,33,-2.0,False,g7 h1 h2!,1,False,2,5.0,6.0,0.833,1.0,1.0,2.0,14.0,Solvers
baseline_adopters,baseline_adopters,adopters,p248,R3,bg20260726,False,True,,,2026-08-11T00:15:03.158879+00:00,,,3.0,True,False,True,,1,61.0,bachelors,several_times_day,False,5,0,manual,3,3,3,3,3,3,True,0,0.0,18,True,34,30,4.0,True,b2 g8 h7,1,True,2,5.0,6.0,0.833,1.0,1.0,2.0,14.0,Solvers
baseline_adopters,baseline_adopters,adopters,p260,R1,oc20260727,False,False,,,2026-08-10T23:02:52.454212+00:00,,,2.667,True,False,True,,1,55.0,bachelors,few_times_week,False,2,0,manual,4,1,3,0,0,0,False,44,11.0,38,True,19,45,-26.0,False,b6! b7! g2! b8,1,False,2,1.0,5.0,0.2,0.0,0.0,1.0,52.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p260,R2,b220260706,False,True,,,2026-08-10T23:02:52.454212+00:00,,,2.667,True,False,True,,1,55.0,bachelors,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,30,15.0,3,True,23,41,-18.0,False,g1! g2!,1,False,2,1.0,5.0,0.2,0.0,0.0,1.0,52.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p260,R3,bg20260726,False,True,,,2026-08-10T23:02:52.454212+00:00,,,2.667,True,False,True,,1,55.0,bachelors,few_times_week,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,10,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,1.0,5.0,0.2,0.0,0.0,1.0,52.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p263,R1,oc20260727,False,False,,,2026-08-10T19:55:16.752260+00:00,,,3.0,True,False,True,,1,23.0,bachelors,few_times_week,True,1,0,manual,4,2,3,2,1,1,True,42,10.5,36,True,20,44,-24.0,False,b7 b6! g2 c8!,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,24.0,Strugglers
baseline_adopters,baseline_adopters,adopters,p263,R2,b220260706,False,True,,,2026-08-10T19:55:16.752260+00:00,,,3.0,True,False,True,,1,23.0,bachelors,few_times_week,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,12,True,30,34,-4.0,False,g2! g7,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,24.0,Strugglers
