condition,batch,population,pid,round,puzzle,ai,transfer,form,variant,consented_at,pretask_at,prompt_rule,prompt_mean_score,prompt_passed,carryover,reached_demographics,effort_median,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p343,R3,bg20260726,False,True,,,2026-08-18T19:00:22.560704+00:00,,mean,1.0,True,False,True,,dont_know,70.0,less_than_hs,less_than_monthly,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,7,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,3.0,6.0,0.5,0.0,0.0,2.0,36.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p388,R1,oc20260727,True,False,,,2026-08-18T21:28:25.809834+00:00,,carried over from phase 1,2.0,True,True,True,,2,63.0,some_college,few_times_month,True,2,5,manual,3,2,3,2,2,2,True,38,12.7,330,True,22,42,-20.0,False,b7 c8 b6!,1,False,2,1.0,5.0,0.2,0.0,0.0,1.0,52.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p388,R2,b220260706,False,True,,,2026-08-18T21:28:25.809834+00:00,,carried over from phase 1,2.0,True,True,True,,2,63.0,some_college,few_times_month,True,2,0,manual,2,0,2,0,0,0,False,30,15.0,6,True,23,41,-18.0,False,g1! g2!,1,False,2,1.0,5.0,0.2,0.0,0.0,1.0,52.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p388,R3,bg20260726,False,True,,,2026-08-18T21:28:25.809834+00:00,,carried over from phase 1,2.0,True,True,True,,2,63.0,some_college,few_times_month,True,2,0,manual,3,1,3,1,1,1,True,22,7.3,16,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,1.0,5.0,0.2,0.0,0.0,1.0,52.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p438,R1,oc20260727,True,False,,,,,carried over from phase 1,,True,True,False,,5,,,,False,3,5,manual,4,2,3,2,0,0,False,40,10.0,44,True,21,43,-22.0,False,b6! g2 b7 a7!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,38.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p438,R2,b220260706,False,True,,,,,carried over from phase 1,,True,True,False,,5,,,,False,3,0,manual,2,1,2,1,0,0,False,16,8.0,3,True,30,34,-4.0,False,g2! g7,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,38.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p438,R3,bg20260726,False,True,,,,,carried over from phase 1,,True,True,False,,5,,,,False,3,0,manual,3,1,3,1,1,1,True,22,7.3,19,True,23,41,-18.0,False,b2 g7! h8!,1,False,2,2.0,5.0,0.4,0.0,0.0,1.0,38.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p442,R1,oc20260727,True,False,,,2026-08-18T16:43:33.838918+00:00,,mean,1.0,True,False,True,,1,64.0,associate,few_times_month,False,1,6,manual,4,3,3,2,1,1,True,38,9.5,111,True,22,42,-20.0,False,b7 b6! g2 b8,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,28.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p442,R2,b220260706,False,True,,,2026-08-18T16:43:33.838918+00:00,,mean,1.0,True,False,True,,1,64.0,associate,few_times_month,False,1,0,manual,2,1,2,1,0,0,False,14,7.0,7,True,31,33,-2.0,False,g1! g7,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,28.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p442,R3,bg20260726,False,True,,,2026-08-18T16:43:33.838918+00:00,,mean,1.0,True,False,True,,1,64.0,associate,few_times_month,False,1,0,manual,3,2,3,2,1,1,True,14,4.7,9,True,27,37,-10.0,False,b2 g7! h7,1,False,2,3.0,5.0,0.6,0.0,0.0,1.0,28.0,Solvers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p456,R1,oc20260727,True,False,,,2026-08-19T11:01:46.538647+00:00,,mean,2.0,True,False,True,,1,56.0,associate,never,False,2,5,manual,5,4,3,2,5,3,True,2,0.4,243,True,40,24,16.0,True,b7 a7! a1 h1 b6,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,22.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p456,R2,b220260706,False,True,,,2026-08-19T11:01:46.538647+00:00,,mean,2.0,True,False,True,,1,56.0,associate,never,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,11,True,31,33,-2.0,False,g1! g7,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,22.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p456,R3,bg20260726,False,True,,,2026-08-19T11:01:46.538647+00:00,,mean,2.0,True,False,True,,1,56.0,associate,never,False,2,0,manual,2,1,2,1,0,0,False,8,4.0,13,True,30,34,-4.0,False,g8! g7,1,False,2,2.0,4.0,0.5,0.0,0.0,0.0,22.0,Strugglers
vanilla_non_adopters,vanilla_non_adopters,non-adopters,p464,R1,oc20260727,True,False,,,2026-08-18T17:24:32.072396+00:00,,mean,1.667,True,False,True,,3,26.0,bachelors,daily,False,2,5,manual,5,4,3,3,5,3,True,16,3.2,126,True,33,31,2.0,True,b7 c8 a7 a3 g2!,1,False,2,1.0,4.0,0.25,0.0,0.0,0.0,40.0,Strugglers
