pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p432,R3,bg20260726,False,True,3,46,some_postgrad,less_than_monthly,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,1,True,22,42,-20,False,g7! g8!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p681,R1,oc20260727,True,False,dont_know,39,bachelors,daily,True,1,0,manual,3,2,3,2,1,1,True,38,12.7,22,True,22,42,-20,False,b7 b6! b8,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p681,R2,b220260706,False,True,dont_know,39,bachelors,daily,True,1,0,manual,2,0,2,0,0,0,False,24,12.0,15,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p681,R3,bg20260726,False,True,dont_know,39,bachelors,daily,True,1,0,manual,2,0,2,0,0,0,False,24,12.0,27,True,22,42,-20,False,g7! g8!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p358,R1,oc20260727,True,False,1,40,bachelors,never,True,2,0,manual,4,2,3,1,1,1,True,38,9.5,48,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,3,5,0.6,0,0,1,28,Solvers
p358,R2,b220260706,False,True,1,40,bachelors,never,True,2,0,manual,2,1,2,1,0,0,False,14,7.0,7,True,31,33,-2,False,g1! g7,1,False,2,3,5,0.6,0,0,1,28,Solvers
p358,R3,bg20260726,False,True,1,40,bachelors,never,True,2,0,manual,3,2,3,2,1,1,True,14,4.7,26,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,1,28,Solvers
p110,R1,oc20260727,True,False,1,40,hs_graduate,less_than_monthly,False,1,0,manual,3,1,3,1,0,0,False,36,12.0,6,True,23,41,-18,False,g2! b7 c8!,1,False,2,3,5,0.6,0,0,2,22,Solvers
p110,R2,b220260706,False,True,1,40,hs_graduate,less_than_monthly,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,2,True,32,32,0,False,g7 g2!,1,False,2,3,5,0.6,0,0,2,22,Solvers
p110,R3,bg20260726,False,True,1,40,hs_graduate,less_than_monthly,False,1,0,manual,3,2,3,2,2,2,True,10,3.3,4,True,29,35,-6,False,b2 g8 g7!,1,False,2,3,5,0.6,0,0,2,22,Solvers
p79,R1,oc20260727,True,False,dont_know,34,postgrad,about_monthly,False,2,0,manual,3,1,3,1,0,0,False,36,12.0,6,True,23,41,-18,False,g2! b7 c8!,1,False,2,2,4,0.5,0,0,0,22,Strugglers
p79,R2,b220260706,False,True,dont_know,34,postgrad,about_monthly,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,2,True,31,33,-2,False,g1! g7,1,False,2,2,4,0.5,0,0,0,22,Strugglers
p79,R3,bg20260726,False,True,dont_know,34,postgrad,about_monthly,False,2,0,manual,2,1,2,1,0,0,False,8,4.0,2,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,0,22,Strugglers
p126,R1,oc20260727,True,False,1,31,bachelors,daily,False,2,0,manual,3,0,3,0,0,0,False,44,14.7,12,True,19,45,-26,False,g2! c8! a7!,1,False,2,3,5,0.6,0,0,1,30,Solvers
p126,R2,b220260706,False,True,1,31,bachelors,daily,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,11,True,30,34,-4,False,g2! g7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p126,R3,bg20260726,False,True,1,31,bachelors,daily,False,2,0,manual,3,2,3,2,1,1,True,14,4.7,14,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p326,R1,oc20260727,True,False,3,51,associate,few_times_month,True,3,0,manual,3,1,3,1,1,1,True,42,14.0,27,True,20,44,-24,False,b7 b6! c8!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p326,R2,b220260706,False,True,3,51,associate,few_times_month,True,3,0,manual,2,1,2,1,1,1,True,12,6.0,4,True,32,32,0,False,g7 g2!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p326,R3,bg20260726,False,True,3,51,associate,few_times_month,True,3,0,manual,2,0,2,0,0,0,False,26,13.0,11,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p230,R1,oc20260727,True,False,dont_know,35,some_college,weekly,False,1,0,manual,3,1,3,1,0,0,False,36,12.0,20,True,23,41,-18,False,g2! b7 c8!,1,False,2,1,4,0.25,0,0,0,32,Strugglers
p230,R2,b220260706,False,True,dont_know,35,some_college,weekly,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,8,True,26,38,-12,False,g2! h2!,1,False,2,1,4,0.25,0,0,0,32,Strugglers
