pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p845,R1,oc20260727,True,False,2,,,,True,4,0,,1,1,1,1,1,1,True,0,0.0,0,False,24,32,,,b7,1,False,0,,,,,,,,
p562,R1,oc20260727,True,False,1,33,some_postgrad,several_times_day,False,1,0,manual,3,0,3,0,0,0,False,58,19.3,10,True,12,52,-40,False,b8! a7! c8!,1,False,2,2,4,0.5,0,0,0,30,Strugglers
p562,R2,b220260706,False,True,1,33,some_postgrad,several_times_day,False,1,0,manual,2,1,2,1,0,0,False,14,7.0,8,True,31,33,-2,False,g1! g7,1,False,2,2,4,0.5,0,0,0,30,Strugglers
p562,R3,bg20260726,False,True,1,33,some_postgrad,several_times_day,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,7,True,26,38,-12,False,g7! b2,1,False,2,2,4,0.5,0,0,0,30,Strugglers
p338,R1,oc20260727,True,False,1,47,postgrad,never,True,2,0,manual,5,2,3,1,1,1,True,30,6.0,47,True,26,38,-12,False,b7 g2! a7! a1! c8,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p338,R2,b220260706,False,True,1,47,postgrad,never,True,2,0,manual,2,0,2,0,0,0,False,24,12.0,9,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p338,R3,bg20260726,False,True,1,47,postgrad,never,True,2,0,manual,2,0,2,0,0,0,False,22,11.0,2,True,23,41,-18,False,g7! h7!,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p528,R1,oc20260727,True,False,dont_know,41,bachelors,several_times_day,False,2,0,manual,4,1,3,1,2,2,True,36,9.0,26,True,23,41,-18,False,b7 a7! c8! g2!,1,False,2,4,5,0.8,1,1,2,12,Solvers
p528,R2,b220260706,False,True,dont_know,41,bachelors,several_times_day,False,2,0,manual,2,1,2,1,1,1,True,12,6.0,19,True,32,32,0,False,g7 g2!,1,False,2,4,5,0.8,1,1,2,12,Solvers
p528,R3,bg20260726,False,True,dont_know,41,bachelors,several_times_day,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,23,True,34,30,4,True,b2 g8 h7,1,True,2,4,5,0.8,1,1,2,12,Solvers
p118,R1,oc20260727,True,False,1,39,some_college,daily,False,1,0,manual,3,2,3,2,0,0,False,40,13.3,8,True,21,43,-22,False,c8! a7 g2,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p118,R2,b220260706,False,True,1,39,some_college,daily,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,3,True,32,32,0,False,g7 g2!,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p118,R3,bg20260726,False,True,1,39,some_college,daily,False,1,0,manual,2,1,2,1,0,0,False,8,4.0,8,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p360,R1,oc20260727,True,False,1,54,bachelors,few_times_week,False,2,0,manual,4,2,3,1,1,1,True,38,9.5,52,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,2,4,0.5,0,0,0,30,Strugglers
p360,R2,b220260706,False,True,1,54,bachelors,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,8,True,31,33,-2,False,g1! g7,1,False,2,2,4,0.5,0,0,0,30,Strugglers
p360,R3,bg20260726,False,True,1,54,bachelors,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,5,True,26,38,-12,False,h7! g8,1,False,2,2,4,0.5,0,0,0,30,Strugglers
p488,R1,oc20260727,True,False,1,57,postgrad,few_times_week,False,2,0,manual,3,1,3,1,0,0,False,38,12.7,32,True,22,42,-20,False,b6! c8! a8,1,False,2,4,6,0.667,0,0,2,24,Solvers
p488,R2,b220260706,False,True,1,57,postgrad,few_times_week,False,2,0,manual,3,2,3,2,2,2,True,14,4.7,13,True,31,33,-2,False,g7 h1 h2!,1,False,2,4,6,0.667,0,0,2,24,Solvers
p488,R3,bg20260726,False,True,1,57,postgrad,few_times_week,False,2,0,manual,3,2,3,2,1,1,True,10,3.3,19,True,29,35,-6,False,b2 h7! g8,1,False,2,4,6,0.667,0,0,2,24,Solvers
p157,R1,oc20260727,True,False,1,33,postgrad,few_times_week,False,2,0,manual,3,2,3,2,1,1,True,38,12.7,64,True,22,42,-20,False,b7 b6! b8,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p157,R2,b220260706,False,True,1,33,postgrad,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,9,True,31,33,-2,False,g1! g7,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p157,R3,bg20260726,False,True,1,33,postgrad,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,5,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p698,R1,oc20260727,True,False,1,50,postgrad,daily,False,1,0,manual,3,0,3,0,0,0,False,40,13.3,64,True,21,43,-22,False,b6! c8! b8!,1,False,2,0,4,0.0,0,0,0,54,Strugglers
p698,R2,b220260706,False,True,1,50,postgrad,daily,False,1,0,manual,2,0,2,0,0,0,False,30,15.0,9,True,23,41,-18,False,g1! g2!,1,False,2,0,4,0.0,0,0,0,54,Strugglers
p698,R3,bg20260726,False,True,1,50,postgrad,daily,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,12,True,22,42,-20,False,g7! g8!,1,False,2,0,4,0.0,0,0,0,54,Strugglers
p447,R1,oc20260727,True,False,dont_know,41,associate,daily,True,1,0,manual,3,2,3,2,2,2,True,38,12.7,25,True,22,42,-20,False,b7 c8 b6!,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p447,R2,b220260706,False,True,dont_know,41,associate,daily,True,1,0,manual,2,1,2,1,1,1,True,12,6.0,6,True,32,32,0,False,g7 g2!,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p447,R3,bg20260726,False,True,dont_know,41,associate,daily,True,1,0,manual,2,1,2,1,0,0,False,8,4.0,10,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,1,20,Strugglers
