ok	connect_four_preset44_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset41_together:google_gemma-4-31B-it
ok	connect_four_preset44_openai:gpt-5.6-luna
ok	connect_four_preset37_together:moonshotai_Kimi-K2.6
ok	connect_four_preset45_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset43_anthropic:claude-sonnet-5
ok	connect_four_preset42_together:google_gemma-4-31B-it
ok	connect_four_preset45_openai:gpt-5.6-luna
ok	connect_four_preset40_together:moonshotai_Kimi-K2.6
ok	connect_four_preset46_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset46_openai:gpt-5.6-luna
ok	connect_four_preset45_anthropic:claude-sonnet-5
ok	connect_four_preset44_anthropic:claude-sonnet-5
ok	connect_four_preset42_together:moonshotai_Kimi-K2.6
ok	connect_four_preset47_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset47_openai:gpt-5.6-luna
ok	connect_four_preset46_anthropic:claude-sonnet-5
ok	connect_four_preset45_together:moonshotai_Kimi-K2.6
ok	connect_four_preset47_anthropic:claude-sonnet-5
ok	connect_four_preset48_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset43_together:moonshotai_Kimi-K2.6
ok	connect_four_preset48_openai:gpt-5.6-luna
ok	connect_four_preset44_together:google_gemma-4-31B-it
ok	connect_four_preset46_together:moonshotai_Kimi-K2.6
ok	connect_four_preset49_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset48_anthropic:claude-sonnet-5
ok	connect_four_preset49_openai:gpt-5.6-luna
FAIL	connect_four_preset45_together:google_gemma-4-31B-it	logs/connect_four_preset45_together:google_gemma-4-31B-it.log
ok	connect_four_preset44_together:moonshotai_Kimi-K2.6
ok	connect_four_preset50_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset47_together:moonshotai_Kimi-K2.6
ok	connect_four_preset50_openai:gpt-5.6-luna
ok	connect_four_preset48_together:moonshotai_Kimi-K2.6
ok	connect_four_preset49_together:moonshotai_Kimi-K2.6
ok	connect_four_preset51_together:meta-llama_Llama-3.3-70B-Instruct-Turbo
ok	connect_four_preset51_openai:gpt-5.6-luna
ok	connect_four_preset49_anthropic:claude-sonnet-5
ok	connect_four_preset50_anthropic:claude-sonnet-5
FAIL	connect_four_preset43_together:google_gemma-4-31B-it	logs/connect_four_preset43_together:google_gemma-4-31B-it.log
ok	connect_four_preset51_anthropic:claude-sonnet-5
ok	connect_four_preset50_together:moonshotai_Kimi-K2.6
ok	connect_four_preset51_together:moonshotai_Kimi-K2.6
FAIL	connect_four_preset47_together:google_gemma-4-31B-it	logs/connect_four_preset47_together:google_gemma-4-31B-it.log
ok	connect_four_preset50_together:google_gemma-4-31B-it
ok	connect_four_preset51_together:google_gemma-4-31B-it
ok	connect_four_preset49_together:google_gemma-4-31B-it
ok	connect_four_preset46_together:google_gemma-4-31B-it
ok	connect_four_preset48_together:google_gemma-4-31B-it
